title,url,rating,sum_ecv
Roulés de sole aux haricots plats et crème légère à la vanille,https://www.marmiton.org/recettes/recette_roules-de-sole-aux-haricots-plats-et-creme-legere-a-la-vanille_309348.aspx,5,0.2374
Cupcakes et glaçages légers,https://www.marmiton.org/recettes/recette_cupcakes-et-glacages-legers_312080.aspx,5,1.016694
Verrines légères de mousse au chocolat et caramel,https://www.marmiton.org/recettes/recette_verrines-legeres-de-mousse-au-chocolat-et-caramel_315488.aspx,5,1.07175
Gâteau léger à l'ananas,https://www.marmiton.org/recettes/recette_gateau-leger-a-l-ananas_320937.aspx,5,1.287642
Mousse légère au chocolat et mascarpone,https://www.marmiton.org/recettes/recette_mousse-legere-au-chocolat-et-mascarpone_331329.aspx,5,0.788764
Tiramisu à la crème de marron léger,https://www.marmiton.org/recettes/recette_tiramisu-a-la-creme-de-marron-leger_339918.aspx,5,0.338042
Mousse légère chocolat-praliné,https://www.marmiton.org/recettes/recette_mousse-legere-chocolat-praline_343162.aspx,5,0.563403
Brownies gourmands mais légers !,https://www.marmiton.org/recettes/recette_brownies-gourmands-mais-legers_343454.aspx,5,1.564305
Cookies moelleux et légers aux pépites de chocolat,https://www.marmiton.org/recettes/recette_cookie-moelleux-et-leger-au-pepite-de-chocolat_533821.aspx,5,0.109023
Tiramisu léger aux quetsches et spéculoos,https://www.marmiton.org/recettes/recette_tiramisu-leger-aux-quetsches-et-speculoos_94136.aspx,5,0.672633
Gâteau léger à la compote de fruits,https://www.marmiton.org/recettes/recette_gateau-leger-pour-regime_225041.aspx,4.5,0.450722
Bûche de Noël légère aux marrons,https://www.marmiton.org/recettes/recette_buche-de-noel-legere-aux-marrons_221776.aspx,4.2,2.824721
Biscuits légers aux pépites de chocolat,https://www.marmiton.org/recettes/recette_biscuits-legers-aux-pepites-de-chocolat_309437.aspx,4.2,0.462761
Muffins chocolat poire/banane super légers,https://www.marmiton.org/recettes/recette_muffins-chocolat-poire-banane-super-legers_87550.aspx,4.2,0.615009
Gâteau léger et rapide à l'ananas,https://www.marmiton.org/recettes/recette_gateau-leger-et-rapide-a-l-ananas_23798.aspx,4.1,0.225361
Gateau léger citron kiwi,https://www.marmiton.org/recettes/recette_gateau-leger-citron-kiwi_44146.aspx,4.1,1.327208
cheesecake léger,https://www.marmiton.org/recettes/recette_cheesecake-leger_80591.aspx,4.1,2.197371
Pain d'épices léger de fanny,https://www.marmiton.org/recettes/recette_pain-d-epices-leger-de-fanny_168735.aspx,5,0.904014
Gaufres légères à la pomme,https://www.marmiton.org/recettes/recette_gaufres-legeres-a-la-pomme_254206.aspx,5,0.582959
Pudding léger à l'orange,https://www.marmiton.org/recettes/recette_pudding-leger-a-l-orange_67504.aspx,5,0.338042
Tiramisu léger aux pêches,https://www.marmiton.org/recettes/recette_tiramisu-leger-aux-peches_218601.aspx,4.5,0.473682
Fajitas version légères,https://www.marmiton.org/recettes/recette_fajitas-facon-regime_308971.aspx,4.5,0.456043
lasagnes légères sans béchamel,https://www.marmiton.org/recettes/recette_lasagnes-legeres-sans-bechamel_68337.aspx,4.5,0.4692
Millefeuille léger aux fraises et au mascarpone,https://www.marmiton.org/recettes/recette_millefeuille-leger-aux-fraises-et-au-mascarpone_310314.aspx,4.3,0.7853140000000001
Sandwich léger à la dinde,https://www.marmiton.org/recettes/recette_sandwich-leger-a-la-dinde_26693.aspx,4.3,0.868145
Clafoutis léger à la mangue,https://www.marmiton.org/recettes/recette_clafoutis-leger-a-la-mangue_169170.aspx,4.1,7.443788
Vinaigrette légère au jus de légumes,https://www.marmiton.org/recettes/recette_vinaigrette-legere-jus-legumes_21671.aspx,5,0.143348
"Salade légère thon, avocat, haricots rouges et sa sauce curry au fromage blanc 0%",https://www.marmiton.org/recettes/recette_salade-legere-thon-avocat-haricots-rouges-et-sa-sauce-curry-au-fromage-blanc-0_219243.aspx,5,2.658398
Quiche légère aux tomates cerises et lardons,https://www.marmiton.org/recettes/recette_quiche-legere-aux-tomates-cerises-et-lardons_231448.aspx,5,0.5757220000000001
Bananes légères  vinaigrées,https://www.marmiton.org/recettes/recette_bananes-legeres-vinaigrees_48659.aspx,5,0.654137
